http://www.iana.org/assignments/media-types/application/epub+zip ,application/epub+zip
http://www.iana.org/assignments/media-types/application/eshop ,application/eshop
http://www.iana.org/assignments/media-types/application/example ,application/example
http://www.iana.org/assignments/media-types/application/exi ,application/exi
http://www.iana.org/assignments/media-types/application/expect-ct-report+json ,application/expect-ct-report+json
http://www.iana.org/assignments/media-types/application/express ,application/express
http://www.iana.org/assignments/media-types/application/fastinfoset ,application/fastinfoset
http://www.iana.org/assignments/media-types/application/fastsoap ,application/fastsoap
http://www.iana.org/assignments/media-types/application/fdf ,application/fdf
http://www.iana.org/assignments/media-types/application/fdt+xml ,application/fdt+xml
http://www.iana.org/assignments/media-types/application/fhir+json ,application/fhir+json
http://www.iana.org/assignments/media-types/application/fhir+xml ,application/fhir+xml
http://www.iana.org/assignments/media-types/application/fits ,application/fits
http://www.iana.org/assignments/media-types/application/flexfec ,application/flexfec
http://www.iana.org/assignments/media-types/application/font-sfnt ,application/font-sfnt
http://www.iana.org/assignments/media-types/application/font-tdpfr ,application/font-tdpfr
http://www.iana.org/assignments/media-types/application/font-woff ,application/font-woff
http://www.iana.org/assignments/media-types/application/framework-attributes+xml ,application/framework-attributes+xml
http://www.iana.org/assignments/media-types/application/geo+json ,application/geo+json
http://www.iana.org/assignments/media-types/application/geo+json-seq ,application/geo+json-seq
http://www.iana.org/assignments/media-types/application/geopackage+sqlite3 ,application/geopackage+sqlite3
http://www.iana.org/assignments/media-types/application/geoxacml+json ,application/geoxacml+json
http://www.iana.org/assignments/media-types/application/geoxacml+xml ,application/geoxacml+xml
http://www.iana.org/assignments/media-types/application/gltf-buffer ,application/gltf-buffer
http://www.iana.org/assignments/media-types/application/gml+xml ,application/gml+xml
http://www.iana.org/assignments/media-types/application/gnap-binding-jws ,application/gnap-binding-jws
http://www.iana.org/assignments/media-types/application/gnap-binding-jwsd ,application/gnap-binding-jwsd
http://www.iana.org/assignments/media-types/application/gnap-binding-rotation-jws ,application/gnap-binding-rotation-jws
http://www.iana.org/assignments/media-types/application/gnap-binding-rotation-jwsd ,application/gnap-binding-rotation-jwsd
http://www.iana.org/assignments/media-types/application/grib ,application/grib
http://www.iana.org/assignments/media-types/application/gzip ,application/gzip
http://www.iana.org/assignments/media-types/application/held+xml ,application/held+xml
http://www.iana.org/assignments/media-types/application/hl7v2+xml ,application/hl7v2+xml
http://www.iana.org/assignments/media-types/application/http ,application/http
http://www.iana.org/assignments/media-types/application/hyperstudio ,application/hyperstudio
http://www.iana.org/assignments/media-types/application/ibe-key-request+xml ,application/ibe-key-request+xml
http://www.iana.org/assignments/media-types/application/ibe-pkg-reply+xml ,application/ibe-pkg-reply+xml
http://www.iana.org/assignments/media-types/application/ibe-pp-data ,application/ibe-pp-data
http://www.iana.org/assignments/media-types/application/iges ,application/iges
http://www.iana.org/assignments/media-types/application/im-iscomposing+xml ,application/im-iscomposing+xml
http://www.iana.org/assignments/media-types/application/index ,application/index
http://www.iana.org/assignments/media-types/application/index.cmd ,application/index.cmd
http://www.iana.org/assignments/media-types/application/index.obj ,application/index.obj
http://www.iana.org/assignments/media-types/application/index.response ,application/index.response
http://www.iana.org/assignments/media-types/application/index.vnd ,application/index.vnd
http://www.iana.org/assignments/media-types/application/inkml+xml ,application/inkml+xml
http://www.iana.org/assignments/media-types/application/ipfix ,application/ipfix
http://www.iana.org/assignments/media-types/application/ipp ,application/ipp
http://www.iana.org/assignments/media-types/application/its+xml ,application/its+xml
http://www.iana.org/assignments/media-types/application/java-archive ,application/java-archive
http://www.iana.org/assignments/media-types/application/javascript ,application/javascript
http://www.iana.org/assignments/media-types/application/jf2feed+json ,application/jf2feed+json
http://www.iana.org/assignments/media-types/application/jose ,application/jose
http://www.iana.org/assignments/media-types/application/jose+json ,application/jose+json
http://www.iana.org/assignments/media-types/application/jrd+json ,application/jrd+json
http://www.iana.org/assignments/media-types/application/jscalendar+json ,application/jscalendar+json
http://www.iana.org/assignments/media-types/application/jscontact+json ,application/jscontact+json
http://www.iana.org/assignments/media-types/application/json ,application/json
http://www.iana.org/assignments/media-types/application/json-patch+json ,application/json-patch+json
http://www.iana.org/assignments/media-types/application/json-seq ,application/json-seq
http://www.iana.org/assignments/media-types/application/jsonpath ,application/jsonpath
http://www.iana.org/assignments/media-types/application/jwk+json ,application/jwk+json
http://www.iana.org/assignments/media-types/application/jwk-set+json ,application/jwk-set+json
http://www.iana.org/assignments/media-types/application/jwt ,application/jwt
http://www.iana.org/assignments/media-types/application/kpml-request+xml ,application/kpml-request+xml
http://www.iana.org/assignments/media-types/application/kpml-response+xml ,application/kpml-response+xml
